company,date,openprice,closeprice
BKNG,2019-06-27 00:00:00,1835,1845.17
BKNG,2019-06-26 00:00:00,1848.30,1830.22
BKNG,2019-06-25 00:00:00,1880.83,1845.47
BKNG,2019-06-24 00:00:00,1880.97,1870.81
BKNG,2019-06-21 00:00:00,1859.36,1880
BKNG,2019-06-20 00:00:00,1862.07,1861.31
BKNG,2019-06-19 00:00:00,1812,1842.06
BKNG,2019-06-18 00:00:00,1808.38,1808.99
BKNG,2019-06-17 00:00:00,1776,1781.41
BKNG,2019-06-14 00:00:00,1808.20,1775.50
BKNG,2019-06-13 00:00:00,1802.05,1809.52
BKNG,2019-06-12 00:00:00,1804.17,1798.90
BKNG,2019-06-11 00:00:00,1799.50,1803.63
BKNG,2019-06-10 00:00:00,1782.57,1781.12
BKNG,2019-06-07 00:00:00,1765.25,1778.29
BKNG,2019-06-06 00:00:00,1766.01,1754.86
BKNG,2019-06-05 00:00:00,1755.75,1765
BKNG,2019-06-04 00:00:00,1673.50,1747.03
BKNG,2019-06-03 00:00:00,1658.50,1650.46
BKNG,2019-05-31 00:00:00,1650.10,1656.22
BKNG,2019-05-30 00:00:00,1687,1673.06
BKNG,2019-05-29 00:00:00,1676.93,1685.92
BKNG,2019-05-28 00:00:00,1707.59,1685.80
BKNG,2019-05-24 00:00:00,1731.52,1708.48
BKNG,2019-05-23 00:00:00,1746.95,1716.93
BKNG,2019-05-22 00:00:00,1757.35,1745.02
BKNG,2019-05-21 00:00:00,1762.34,1772.19
BKNG,2019-05-20 00:00:00,1769.73,1752.23
BKNG,2019-05-17 00:00:00,1786.37,1787.29
BKNG,2019-05-16 00:00:00,1790,1803.31
BKNG,2019-05-15 00:00:00,1778.60,1789.43
BKNG,2019-05-14 00:00:00,1787.12,1793.67
BKNG,2019-05-13 00:00:00,1800,1777.26
BKNG,2019-05-10 00:00:00,1825,1829.85
BKNG,2019-05-09 00:00:00,1729.43,1736.03
BKNG,2019-05-08 00:00:00,1765.01,1751.63
BKNG,2019-05-07 00:00:00,1781.45,1785
BKNG,2019-05-06 00:00:00,1798.96,1800.51
BKNG,2019-05-03 00:00:00,1816.17,1824.07
BKNG,2019-05-02 00:00:00,1824.66,1808
BKNG,2019-05-01 00:00:00,1857.57,1829.52
BKNG,2019-04-30 00:00:00,1872,1854.99
BKNG,2019-04-29 00:00:00,1869.81,1876.32
BKNG,2019-04-26 00:00:00,1868.10,1868
BKNG,2019-04-25 00:00:00,1870.65,1866.26
BKNG,2019-04-24 00:00:00,1887.14,1867.28
BKNG,2019-04-23 00:00:00,1849.23,1887.73
BKNG,2019-04-22 00:00:00,1833.93,1844.17
BKNG,2019-04-18 00:00:00,1847.64,1844.31
BKNG,2019-04-17 00:00:00,1848.63,1839.79
BKNG,2019-04-16 00:00:00,1851.80,1841.70
BKNG,2019-04-15 00:00:00,1834,1846.23
BKNG,2019-04-12 00:00:00,1827.87,1833.07
BKNG,2019-04-11 00:00:00,1810,1818.59
BKNG,2019-04-10 00:00:00,1793.85,1806
BKNG,2019-04-09 00:00:00,1776.75,1794.47
BKNG,2019-04-08 00:00:00,1767.92,1788.72
BKNG,2019-04-05 00:00:00,1788.03,1769.45
BKNG,2019-04-04 00:00:00,1775.31,1780.60
BKNG,2019-04-03 00:00:00,1778.47,1774.93
BKNG,2019-04-02 00:00:00,1766.03,1763.55
BKNG,2019-04-01 00:00:00,1755.08,1759.23
BKNG,2019-03-29 00:00:00,1736.60,1744.91
BKNG,2019-03-28 00:00:00,1759.99,1728.89
BKNG,2019-03-27 00:00:00,1768.98,1752.11
BKNG,2019-03-26 00:00:00,1761.20,1768.87
BKNG,2019-03-25 00:00:00,1714.01,1752.39
BKNG,2019-03-22 00:00:00,1754.04,1721.59
BKNG,2019-03-21 00:00:00,1765.80,1774.36
BKNG,2019-03-20 00:00:00,1766.78,1774.43
BKNG,2019-03-19 00:00:00,1751.05,1764.03
BKNG,2019-03-18 00:00:00,1757.71,1756.33
BKNG,2019-03-15 00:00:00,1751.79,1752.17
BKNG,2019-03-14 00:00:00,1768.83,1743.88
BKNG,2019-03-13 00:00:00,1740.44,1760.71
BKNG,2019-03-12 00:00:00,1709.72,1736
BKNG,2019-03-11 00:00:00,1721.69,1709.90
BKNG,2019-03-08 00:00:00,1708.04,1715.82
BKNG,2019-03-07 00:00:00,1746.50,1725.01
BKNG,2019-03-06 00:00:00,1748.37,1751.62
BMRN,2020-03-05 00:00:00,94.31,95.97
BMRN,2020-03-04 00:00:00,94.34,96.85
BMRN,2020-03-03 00:00:00,94.39,92.72
BMRN,2020-03-02 00:00:00,91.15,94.40
BMRN,2020-02-28 00:00:00,87.02,90.37
BMRN,2020-02-27 00:00:00,89.04,89.82
BMRN,2020-02-26 00:00:00,92.42,91.22
BMRN,2020-02-25 00:00:00,93.22,91
BMRN,2020-02-24 00:00:00,92.57,93
BMRN,2020-02-21 00:00:00,89.90,95.16
BMRN,2020-02-20 00:00:00,89.81,89.66
BMRN,2020-02-19 00:00:00,89.19,89.87
BMRN,2020-02-18 00:00:00,88.46,88.94
BMRN,2020-02-14 00:00:00,88.31,89.01
BMRN,2020-02-13 00:00:00,88.95,88.24
BMRN,2020-02-12 00:00:00,88.24,89.15
BMRN,2020-02-11 00:00:00,88.21,88.12
BMRN,2020-02-10 00:00:00,86.30,87.66
BMRN,2020-02-07 00:00:00,88.76,86.57
BMRN,2020-02-06 00:00:00,89.42,88.87
BMRN,2020-02-05 00:00:00,87.69,89
BMRN,2020-02-04 00:00:00,85.24,86.07
BMRN,2020-02-03 00:00:00,83.46,84.01
BMRN,2020-01-31 00:00:00,84.60,83.50
BMRN,2020-01-30 00:00:00,85.43,85.20
BMRN,2020-01-29 00:00:00,86.34,86.36
BMRN,2020-01-28 00:00:00,84.85,85.89
BMRN,2020-01-27 00:00:00,84.90,84.62
BMRN,2020-01-24 00:00:00,88.39,86.15
BMRN,2020-01-23 00:00:00,87.95,85.63
BMRN,2020-01-22 00:00:00,88.01,87.59
BMRN,2020-01-21 00:00:00,88.05,87.55
BMRN,2020-01-17 00:00:00,89.47,88.27
BMRN,2020-01-16 00:00:00,89.62,89.13
BMRN,2020-01-15 00:00:00,88.50,88.87
BMRN,2020-01-14 00:00:00,87.95,89.02
BMRN,2020-01-13 00:00:00,89.80,88.27
BMRN,2020-01-10 00:00:00,89.46,91.10
BMRN,2020-01-09 00:00:00,85.28,89.58
BMRN,2020-01-08 00:00:00,84.92,84.71
BMRN,2020-01-07 00:00:00,84.46,84.21
BMRN,2020-01-06 00:00:00,83.50,84.59
BMRN,2020-01-03 00:00:00,83.52,84
BMRN,2020-01-02 00:00:00,85,84.04
BMRN,2019-12-31 00:00:00,84.15,84.55
BMRN,2019-12-30 00:00:00,85.55,84.59
BMRN,2019-12-27 00:00:00,86.16,85.59
BMRN,2019-12-26 00:00:00,86.43,86.32
BMRN,2019-12-24 00:00:00,86.11,86.37
BMRN,2019-12-23 00:00:00,85.30,86
BMRN,2019-12-20 00:00:00,85.45,84.75
BMRN,2019-12-19 00:00:00,84.61,84.99
BMRN,2019-12-18 00:00:00,83.13,84.75
BMRN,2019-12-17 00:00:00,83.36,83.38
BMRN,2019-12-16 00:00:00,83.01,83.50
BMRN,2019-12-13 00:00:00,81.03,80.17
BMRN,2019-12-12 00:00:00,78.63,80.90
BMRN,2019-12-11 00:00:00,79.53,78.77
BMRN,2019-12-10 00:00:00,78.85,79.43
BMRN,2019-12-09 00:00:00,80,78.90
BMRN,2019-12-06 00:00:00,80.72,79.92
BMRN,2019-12-05 00:00:00,81.30,80.08
BMRN,2019-12-04 00:00:00,80.92,81.29
BMRN,2019-12-03 00:00:00,80.27,80.23
BMRN,2019-12-02 00:00:00,80.87,79.86
BMRN,2019-11-29 00:00:00,80.06,80.71
BMRN,2019-11-27 00:00:00,80,80.38
BMRN,2019-11-26 00:00:00,79.66,78.51
BMRN,2019-11-25 00:00:00,78.29,79.87
BMRN,2019-11-22 00:00:00,77.60,77.77
BMRN,2019-11-21 00:00:00,77.28,77.07
BMRN,2019-11-20 00:00:00,77.61,77.43
BMRN,2019-11-19 00:00:00,75.36,77.73
BMRN,2019-11-18 00:00:00,74.81,75.17
BMRN,2019-11-15 00:00:00,76,75.04
BMRN,2019-11-14 00:00:00,76.03,75.58
BMRN,2019-11-13 00:00:00,75.52,76.14
BMRN,2019-11-12 00:00:00,76,75.88
BMRN,2019-11-11 00:00:00,75.38,75.33
BMRN,2019-11-08 00:00:00,75.23,75.90
BMRN,2019-11-07 00:00:00,75.44,75.40
BMRN,2019-11-06 00:00:00,74.90,74.84
BMRN,2019-11-05 00:00:00,73.44,74.65
BMRN,2019-11-04 00:00:00,74.33,73.53
BMRN,2019-11-01 00:00:00,74,73.63
BMRN,2019-10-31 00:00:00,73.72,73.21
BMRN,2019-10-30 00:00:00,73.83,73.53
BMRN,2019-10-29 00:00:00,72.37,74.27
BMRN,2019-10-28 00:00:00,71.23,72.15
BMRN,2019-10-25 00:00:00,69.55,71.19
BMRN,2019-10-24 00:00:00,71.07,69.45
BMRN,2019-10-23 00:00:00,67.51,69.01
BMRN,2019-10-22 00:00:00,68.94,67.73
BMRN,2019-10-21 00:00:00,69.20,68.42
BMRN,2019-10-18 00:00:00,68.05,69.15
BMRN,2019-10-17 00:00:00,69.90,67.90
BMRN,2019-10-16 00:00:00,68.35,67.94
BMRN,2019-10-15 00:00:00,67.24,68.51
BMRN,2019-10-14 00:00:00,67.24,67.24
BMRN,2019-10-11 00:00:00,67.38,67.36
BMRN,2019-10-10 00:00:00,65.05,66.51
BMRN,2019-10-09 00:00:00,64.92,65.05
BMRN,2019-10-08 00:00:00,65.65,64.83
BMRN,2019-10-07 00:00:00,65.49,65.84
BMRN,2019-10-04 00:00:00,65.34,65.91
BMRN,2019-10-03 00:00:00,64.20,64.82
BMRN,2019-10-02 00:00:00,64.44,64.27
BMRN,2019-10-01 00:00:00,67.40,64.76
BMRN,2019-09-30 00:00:00,68.85,67.40
BMRN,2019-09-27 00:00:00,71.40,68.31
BMRN,2019-09-26 00:00:00,71.63,71.22
BMRN,2019-09-25 00:00:00,72.08,71.78
BMRN,2019-09-24 00:00:00,73.85,72.12
BMRN,2019-09-23 00:00:00,74.91,73.54
BMRN,2019-09-20 00:00:00,75.86,74.95
BMRN,2019-09-19 00:00:00,75.34,76
BMRN,2019-09-18 00:00:00,74.93,75.50
BMRN,2019-09-17 00:00:00,74.47,75
BMRN,2019-09-16 00:00:00,72.29,74.21
BMRN,2019-09-13 00:00:00,73.33,72.65
BMRN,2019-09-12 00:00:00,72.53,72.80
BMRN,2019-09-11 00:00:00,74.67,72.40
BMRN,2019-09-10 00:00:00,71.52,73.59
BMRN,2019-09-09 00:00:00,72.22,71.93
BMRN,2019-09-06 00:00:00,73.23,72.13
BMRN,2019-09-05 00:00:00,73.39,73.10
BMRN,2019-09-04 00:00:00,73.87,72.74
BMRN,2019-09-03 00:00:00,74.77,73.31
BMRN,2019-08-30 00:00:00,74.75,75.06
BMRN,2019-08-29 00:00:00,74.38,74.61
BMRN,2019-08-28 00:00:00,74.29,73.69
BMRN,2019-08-27 00:00:00,76.06,74.68
BMRN,2019-08-26 00:00:00,76.52,75.57
BMRN,2019-08-23 00:00:00,77.28,75.76
BMRN,2019-08-22 00:00:00,78.47,77.40
BMRN,2019-08-21 00:00:00,77.07,78.22
BMRN,2019-08-20 00:00:00,77.11,76.51
BMRN,2019-08-19 00:00:00,77.41,77.41
BMRN,2019-08-16 00:00:00,72.51,76.50
BMRN,2019-08-15 00:00:00,71.78,71.73
BMRN,2019-08-14 00:00:00,72.69,71.71
BMRN,2019-08-13 00:00:00,72.72,73.46
BMRN,2019-08-12 00:00:00,76.44,73.59
BMRN,2019-08-09 00:00:00,76.41,76.99
BMRN,2019-08-08 00:00:00,77.03,76.89
BMRN,2019-08-07 00:00:00,75.31,76.69
BMRN,2019-08-06 00:00:00,76.69,76.01
BMRN,2019-08-05 00:00:00,76.20,76.02
BMRN,2019-08-02 00:00:00,78,77.84
BMRN,2019-08-01 00:00:00,79.43,81
BMRN,2019-07-31 00:00:00,80.82,79.32
BMRN,2019-07-30 00:00:00,79.55,81
BMRN,2019-07-29 00:00:00,81.13,79.82
BMRN,2019-07-26 00:00:00,81.05,81.11
BMRN,2019-07-25 00:00:00,81.10,80.67
BMRN,2019-07-24 00:00:00,80.61,81.10
BMRN,2019-07-23 00:00:00,81.66,80.60
BMRN,2019-07-22 00:00:00,81.93,81.60
BMRN,2019-07-19 00:00:00,83.71,81.57
BMRN,2019-07-18 00:00:00,82.16,83.19
BMRN,2019-07-17 00:00:00,82.26,82.47
BMRN,2019-07-16 00:00:00,84.14,82.37
BMRN,2019-07-15 00:00:00,83.23,83.99
BMRN,2019-07-12 00:00:00,82.94,82.95
BMRN,2019-07-11 00:00:00,84.92,82.72
BMRN,2019-07-10 00:00:00,83.51,85.11
BMRN,2019-07-09 00:00:00,80.34,83.13
BMRN,2019-07-08 00:00:00,81.63,80.39
BMRN,2019-07-05 00:00:00,83.66,82
BMRN,2019-07-03 00:00:00,84.06,84.15
BMRN,2019-07-02 00:00:00,84.15,84.05
BMRN,2019-07-01 00:00:00,86.99,84.15
BMRN,2019-06-28 00:00:00,84.37,85.65
BMRN,2019-06-27 00:00:00,83.05,84.03
BMRN,2019-06-26 00:00:00,83.74,82.95
BMRN,2019-06-25 00:00:00,85.68,83.82
BMRN,2019-06-24 00:00:00,87.71,85.90
BMRN,2019-06-21 00:00:00,86.11,87.91
BMRN,2019-06-20 00:00:00,85.89,86.36
BMRN,2019-06-19 00:00:00,85.39,85.02
BMRN,2019-06-18 00:00:00,85,85.51
BMRN,2019-06-17 00:00:00,81.08,84.17
BMRN,2019-06-14 00:00:00,82.12,80.84
BMRN,2019-06-13 00:00:00,82.59,82.36
BMRN,2019-06-12 00:00:00,81.08,82.31
BMRN,2019-06-11 00:00:00,81.42,81.09
BMRN,2019-06-10 00:00:00,81.09,81.11
BMRN,2019-06-07 00:00:00,81.10,80.64
BMRN,2019-06-06 00:00:00,83.45,80.49
BMRN,2019-06-05 00:00:00,84.06,83.59
BMRN,2019-06-04 00:00:00,82.74,83.78
BMRN,2019-06-03 00:00:00,82.50,82.07
BMRN,2019-05-31 00:00:00,82.74,82.24
BMRN,2019-05-30 00:00:00,83.04,83.38
BMRN,2019-05-29 00:00:00,83.78,82.95
BMRN,2019-05-28 00:00:00,89.84,84.50
BMRN,2019-05-24 00:00:00,87.55,89.07
BMRN,2019-05-23 00:00:00,86.99,86.97
BMRN,2019-05-22 00:00:00,87.20,87.69
BMRN,2019-05-21 00:00:00,87.28,87.47
BMRN,2019-05-20 00:00:00,87.89,86.66
BMRN,2019-05-17 00:00:00,89.23,88.71
BMRN,2019-05-16 00:00:00,87.76,89.67
BMRN,2019-05-15 00:00:00,80.71,87.16
BMRN,2019-05-14 00:00:00,80.63,81.05
BMRN,2019-05-13 00:00:00,81.01,80.35
BMRN,2019-05-10 00:00:00,82.92,82.43
BMRN,2019-05-09 00:00:00,82.10,83.38
BMRN,2019-05-08 00:00:00,82.50,82.72
BMRN,2019-05-07 00:00:00,82.49,82
BMRN,2019-05-06 00:00:00,82.55,83.47
BMRN,2019-05-03 00:00:00,83.83,84.10
BMRN,2019-05-02 00:00:00,84.17,83.35
BMRN,2019-05-01 00:00:00,85.62,84.18
BMRN,2019-04-30 00:00:00,85.98,85.53
BMRN,2019-04-29 00:00:00,84.98,85.73
BMRN,2019-04-26 00:00:00,84.98,85.09
BMRN,2019-04-25 00:00:00,85.25,85.31
BMRN,2019-04-24 00:00:00,86.16,85.49
BMRN,2019-04-23 00:00:00,83.58,86
BMRN,2019-04-22 00:00:00,82.93,83.71
BMRN,2019-04-18 00:00:00,83.46,83.16
BMRN,2019-04-17 00:00:00,88.61,82.35
BMRN,2019-04-16 00:00:00,92.26,88.51
BMRN,2019-04-15 00:00:00,90.10,91.85
BMRN,2019-04-12 00:00:00,89.12,89.93
BMRN,2019-04-11 00:00:00,92.29,88.83
BMRN,2019-04-10 00:00:00,91.70,92.30
BMRN,2019-04-09 00:00:00,91.98,91.31
BMRN,2019-04-08 00:00:00,93.76,92.38
BMRN,2019-04-05 00:00:00,93.03,93.90
BMRN,2019-04-04 00:00:00,92.18,92.38
BMRN,2019-04-03 00:00:00,91.83,91.89
BMRN,2019-04-02 00:00:00,89.43,91.23
BMRN,2019-04-01 00:00:00,89,89.43
BMRN,2019-03-29 00:00:00,88.72,88.83
BMRN,2019-03-28 00:00:00,88.03,87.81
BMRN,2019-03-27 00:00:00,89.76,87.94
BMRN,2019-03-26 00:00:00,89.31,89.66
BMRN,2019-03-25 00:00:00,87.86,88.55
BMRN,2019-03-22 00:00:00,90.25,88.05
BMRN,2019-03-21 00:00:00,89.48,90.78
BMRN,2019-03-20 00:00:00,91.42,89.96
BMRN,2019-03-19 00:00:00,93.92,91.44
BMRN,2019-03-18 00:00:00,94.09,93.36
BMRN,2019-03-15 00:00:00,94.40,94.53
BMRN,2019-03-14 00:00:00,95.26,94.50
BMRN,2019-03-13 00:00:00,94.05,95.16
BMRN,2019-03-12 00:00:00,91.45,93.04
BMRN,2019-03-11 00:00:00,89.71,91.27
BMRN,2019-03-08 00:00:00,90.44,89.99
BMRN,2019-03-07 00:00:00,90.78,91.31
BMRN,2019-03-06 00:00:00,92.51,91.05
CDNS,2020-03-05 00:00:00,67.79,67.84
CDNS,2020-03-04 00:00:00,67.64,70.27
CDNS,2020-03-03 00:00:00,67.87,66.23
CDNS,2020-03-02 00:00:00,66.66,68.36
CDNS,2020-02-28 00:00:00,63.51,66.14
CDNS,2020-02-27 00:00:00,66.75,65.84
CDNS,2020-02-26 00:00:00,69.10,68.88
CDNS,2020-02-25 00:00:00,71.90,68.45
CDNS,2020-02-24 00:00:00,71.95,71.39
CDNS,2020-02-21 00:00:00,75.96,74.73
CDNS,2020-02-20 00:00:00,79.46,76.97
CDNS,2020-02-19 00:00:00,79,80.02
CDNS,2020-02-18 00:00:00,78.18,78.58
CDNS,2020-02-14 00:00:00,79.56,78.76
CDNS,2020-02-13 00:00:00,77,79.25
CDNS,2020-02-12 00:00:00,76,77.10
CDNS,2020-02-11 00:00:00,75.04,75.71
CDNS,2020-02-10 00:00:00,73.35,74.63
CDNS,2020-02-07 00:00:00,74.02,73.55
CDNS,2020-02-06 00:00:00,74.91,74.54
CDNS,2020-02-05 00:00:00,75.39,74.32
CDNS,2020-02-04 00:00:00,73.96,74.42
CDNS,2020-02-03 00:00:00,72.49,72.83
CDNS,2020-01-31 00:00:00,72.86,72.11
CDNS,2020-01-30 00:00:00,72.46,73.16
CDNS,2020-01-29 00:00:00,74.50,73.14
CDNS,2020-01-28 00:00:00,73.09,74.18
CDNS,2020-01-27 00:00:00,72.49,72.62
CDNS,2020-01-24 00:00:00,75.94,74.58
CDNS,2020-01-23 00:00:00,74.92,75.42
CDNS,2020-01-22 00:00:00,75,74.80
CDNS,2020-01-21 00:00:00,73.41,74.60
CDNS,2020-01-17 00:00:00,73.38,73.73
CDNS,2020-01-16 00:00:00,72.33,73.06
CDNS,2020-01-15 00:00:00,72.65,71.94
CDNS,2020-01-14 00:00:00,73.40,72.61
CDNS,2020-01-13 00:00:00,73.53,73.39
CDNS,2020-01-10 00:00:00,73.40,73.03
CDNS,2020-01-09 00:00:00,72.82,73.36
CDNS,2020-01-08 00:00:00,71.28,72.28
CDNS,2020-01-07 00:00:00,70.46,71.07
CDNS,2020-01-06 00:00:00,69.98,70.85
CDNS,2020-01-03 00:00:00,70.54,70.42
CDNS,2020-01-02 00:00:00,70.18,71.44
CDNS,2019-12-31 00:00:00,69.81,69.36
CDNS,2019-12-30 00:00:00,69.99,69.99
CDNS,2019-12-27 00:00:00,70.39,70.29
CDNS,2019-12-26 00:00:00,69.65,70.05
CDNS,2019-12-24 00:00:00,70.15,69.65
CDNS,2019-12-23 00:00:00,70.23,70.14
CDNS,2019-12-20 00:00:00,70.09,70.09
CDNS,2019-12-19 00:00:00,69.68,69.68
CDNS,2019-12-18 00:00:00,69.52,69.94
CDNS,2019-12-17 00:00:00,69.37,69.13
CDNS,2019-12-16 00:00:00,68.39,69.06
CDNS,2019-12-13 00:00:00,66.84,67.92
CDNS,2019-12-12 00:00:00,65.70,66.88
CDNS,2019-12-11 00:00:00,66.22,65.89
CDNS,2019-12-10 00:00:00,66.21,65.85
CDNS,2019-12-09 00:00:00,66.81,66.03
CDNS,2019-12-06 00:00:00,66.46,67.18
CDNS,2019-12-05 00:00:00,65.72,65.81
CDNS,2019-12-04 00:00:00,65.71,65.93
CDNS,2019-12-03 00:00:00,66.50,65.22
CDNS,2019-12-02 00:00:00,70.10,67.48
CDNS,2019-11-29 00:00:00,70.64,70.25
CDNS,2019-11-27 00:00:00,69.68,70.90
CDNS,2019-11-26 00:00:00,68.38,69.53
CDNS,2019-11-25 00:00:00,67.25,68.17
CDNS,2019-11-22 00:00:00,67.51,67.20
CDNS,2019-11-21 00:00:00,67.70,67.19
CDNS,2019-11-20 00:00:00,68.28,67.70
CDNS,2019-11-19 00:00:00,67.50,68.49
CDNS,2019-11-18 00:00:00,67.61,67.23
CDNS,2019-11-15 00:00:00,67.52,67.48
CDNS,2019-11-14 00:00:00,66.80,67.16
CDNS,2019-11-13 00:00:00,67.22,67.21
CDNS,2019-11-12 00:00:00,67.24,67.58
CDNS,2019-11-11 00:00:00,66.76,67.45
CDNS,2019-11-08 00:00:00,66.49,67.10
CDNS,2019-11-07 00:00:00,67.37,66.87
CDNS,2019-11-06 00:00:00,67.17,67.14
